Image_File,Train_Text,IsSpam
../Data/Processed\Dredze Spam\1692.jpg,womens rolex speci like youre special lady buy s special rolex 245 184 buy watch bee click 900 watch,Spam
../Data/Processed\Dredze Spam\2257.jpg,watch rile cartier eacers rresteehe mill patseerillippe hvacheroneeonstantin hepikanrgetaohiak petueriars piguet ceupiltces ghiistimegiaostling nearer andweleoter marexsentionaiiliscountsan ynus tar x finitenitime onty,Spam
../Data/Processed\Dredze Spam\1684.jpg,free emoficons emaill click,Spam
../Data/Processed\Dredze Spam\1360.jpg,final notice select lowest rate years bad credil history massive credit finance dream click obligation quote,Spam
../Data/Processed\Dredze Spam\1749.jpg,ey cviisrmss 15 nearby rn accommodate love ones style class identical replica combo beautifutly elegant pen watch iasanty iow holiday discount price cartier buy 25 order click check ff,Spam
../Data/Processed\SpamHunter Spam\2613.jpg,trade alert aware auni company represent terrific profit opportunity early invstors trade date monday october 9 2006 company american unity investments current price 101 5day target 300 rat 1010 recommendation strong buy big news expect invoke large gain love company anytime major news price triple favor watch auni monday october 9 dont didnt tell,Spam
../Data/Processed\Dredze Ham\281.jpg,acgroup students werdasked ty jistwhat theythought presentseven wonldrs world thers disagreements tollowing aelthe mast vote 4 egypts great pjramniis 2taj mahal 3 grandcaniyan 4 panam canal 5 empirestate build 6st peters basilica 7 chinasgteat wall wiiile gathigring thie vote tedher ndtegthat student hai notfinisted paper sosheasked girl haing troublewith list girl reply yesa little couldn ujmy thind becausethere wereso trany thetedchersatt tell youhave andimiybe eaintialpp gitk hesitate fead worlt lthinkthe sevenworidets 3 te touch 4 toitaste 5 feel fo laugt 7 tolove thetobm wesso quiet heart apinwrop things ovetlookas simple otdiviaryanel foi ganted eat trilywondrdusl agentle reitifider thie precious things life build handar boughtty man 2e,Ham
../Data/Processed\SpamHunter Spam\2624.jpg,dear choose penisenlargement method options days worth money fact blow scam penis growth patch newest safest absolutely potent patch buy patch come close todupicating result dur penis growth patch wont pillsget knife perform expensive painful surgery use pump ather devices findout areusing product sust apply patch body weat 3 days start naticing dramatic resuits millions men take advantage revolutionary new product dont leave ship worldwide click superb discount,Spam
../Data/Processed\Princeton\2455.jpg,cialis soft gag65 abe 788 item 30 plls20 mg viagra professional 13998 30 pils200 mq 467 item cialis 23995 30 pills20 mg 8 item generic viagra 11995 30 pills100 mg 4 item wwtritks hic save 34 wwtritks hic save 70 wwtritks hic save 59 wuwtritkshic pousnve bbo,Spam
../Data/Processed\Princeton\2451.jpg,wish business radius investments privately hold real estate company track record maximize value minimize risk customers radius investments llc form offer clients opportunity invest exceptional real estate investments radius team 100 years combine experience facilitate acquisition management real estate investments include asset property management lease retenanting development finance investments require meet rigorous acquisition criteria take account annualized overall return opportunities create value profitable exit strategies today happy let know vacancies ta offer search highly motivate multdimensional individuals wha seek opportunities growth nowadays company expand inta market european countries usa canada suffer lack regional agents cooperate new clients lie propose yau try position investment assistant aur company responsinilties ofthe investment assistant consist reception send cash assets require abilty count candidate doesnt need special education financier o f course welcome presence special education experience work inthe financial td position investment assistant direct responsibilities deal withthe financial mean fram customers payments prepayments service clients order mean direct reception fund bank account calculation exnenses transaction ofthe fund regional branch depend availability certain specialists order securities particular regional office order fasten process delivery fund suppose transfer money mean westem union money gram systems systems chance fund available warld 101 minutes money send notice receive 10 sum payment assistance immediately deduct yaur commission aut ofthe receive sur pay expense concern send money fram sum lable send feel interest proposal click link information vacancy ontine form look forward hear fram saan possible question welcome email address wish long profitable relationship,Spam
../Data/Processed\Dredze Spam\783.jpg,hot stock alert issue phyapk feb sth phya physicians adult day symbol phya price 030 target 150 rat strong buy phyapk huge adv campaign week phyapk rocket launch,Spam
../Data/Processed\Dredze Ham\594.jpg,wqred 21 fe rioays,Ham
../Data/Processed\Dredze Ham\432.jpg,liceuse21imn jougill busha3 busha3 liceuse21im jougill busha3 license3icim jougill busha3 liceuse2im jougill busha3 liceuse3kim jougill busha liceuse31imn jougill busha3 license3icim jougill hi whats wp hello hel1oo00 sorry talk right get colon powell phone im pretty sure spell colin im pretty sure spell kim jungle shut w shut shut wp colin powell phone youre talk colon powell bet wrong guy shut shut wp,Ham
../Data/Processed\Princeton\2348.jpg,semmanantona ali,Spam
../Data/Processed\Princeton\2379.jpg,gcemobag brand iinc otcdmgb pit se todays break news send share 122 minutes revolutionary new product construction u huge pr campaign way combine todays news theres tell stack go end monday feb 12 experience true winner real company real reyollutlonary product real long term potential mrrent pri 4500 s par exbes fee bee add dmgb radar wont regret,Spam
../Data/Processed\SpamHunter Spam\2640.jpg,xxx match september 29 break news alert issue big news come xx end month super hot pick lvcc trade date friday september 29 2006 companu las vegas central reservations corp symbol lyvcc current price 095 week target 300 1 month target 500 rat 1010 today issue alert lcc think fun begin stock show steady increase volume appear stock accumulation phase ready big pop new highs xxx lvcc radar friday sept 29th look huge news company rumor short go break stock run,Spam
../Data/Processed\Dredze Ham\401.jpg,expaencethe coral reel lavigh teaining naapth wth collage weave team tha coustey teeta e sit size tight fe san mntees,Ham
../Data/Processed\Dredze Ham\174.jpg,ulidxpants,Ham
../Data/Processed\Dredze Spam\2280.jpg,dmeds lowest viagra cialis levitra online price drug quantity price viagra 30 5999 cialis 30 11999 levitra 30 8499 ultram 90 9999 soma 30 5900 cialis soft 30 15999 viagra soft 60 10999 worldwide ship 10 click prescription require,Spam
../Data/Processed\Dredze Ham\580.jpg,privia zorntese ab ba antl 60 rp ollege bouse pat brain avd ovine seme prize tn feoofteg lounge pr play single ov team 2 3 refreshments aud prize provide,Ham
../Data/Processed\Dredze Ham\474.jpg,free trip israel,Ham
../Data/Processed\Princeton\2405.jpg,etrade financial dear etrade financial member etrade financial protection department request start rember detail confirmation procedure click link bottam letter necessary instructions start complete confirmation procedure follow step take members trade financial etrade financial protectian department apologize inconvenience cause grateful cooperation start confirmation procedure click fallowing link httpfglobal etrade commemberstartref73311member apuaghe 2007 brave secure li si right reserve,Spam
../Data/Processed\Dredze Ham\409.jpg,madey commuwwity ao,Ham
../Data/Processed\Dredze Spam\780.jpg,viagra 33 1 pill cialis 33 1 pill sex mast enjoyable part ife temay strengthen relationship partner add excitement learn viagra improve erections relax moment turn nto right moment wil ready cialis relax time learn 36 hours important learn sexual health click picture,Spam
../Data/Processed\Dredze Ham\51.jpg,host bythe din philosophers httpdpseasupennedu google angle present alex carobus 99 maitia nazif 03 heilmeier hall towne build thursday april 15th time 630pm 800pm 60 people arrive receive free google tshirt host bythe din philosophers hittpdpseasupennedu,Ham
../Data/Processed\Dredze Spam\1779.jpg,wv nations home warranty provider report doubledigit increase business fram 2003 2004 people 30 time money monday yahoo report 3900 monday liws current projections share hwsv increase 073 110 share month current price 073 analysis peter woodward fram penny stock traders cammunity say hwsy blow 100000 turn 2700000 48 hours members report report hwsy juicy plenty speculation potential lose hwsv rush monday dont miss go blow analysis selly burroughs microcappers insight magazine congratulations fellow subscribers 37 time investedas say hws blow regina m ohio report 3700 increase shes hold know hwsv go high week pick month iws investors urgent news new york july 18 hsa home warranty service america nasdaq hwsy announce exclusive relationship national mortgage partner sell home warranties mortgage partner provide exclusive sales channel locally represent 2000 transaction side month greater phoenix area exclusive offer enable hsa meet sales projections come years ha discussians owners relate service company follow strategy nonorganic growth acquisitions like service company hsa continue realize strong growth relationships mature market share growswith real estate data show 28 percent growth 2003 2004 resale home close hsa partner paised service high volume warranty customersthe nations home warranty providers report doubledigit increase business 2003 2004 trend 2005 show upward movement 2004 revenues greater phoenix area represent approximately 35 40 million dollars home warranty sales revenue annually current market penetration 20 percent available home warranty sales aur phoenixbased operations blueprint hsa expand colorado new mexico texas florida california aur license model permit hwsv home warranty market experience positive growth arizona realm insurance company home warranty providers grow business major players mortgagelender private sectors arizona specifically maricopa county market reach capacity arizona home warranty company arent require report sales state anecdatal evidence company record indicate warranty sales highest contract provide peace mind budget protection consumers especially firsttime buyers accord industry experts weeks advertise 0 weeks fresh speculative status high possibility gain high 3000 penny stock consider highly speculative unsuitable aggressive investors profle way affiliate vith feature company,Spam
../Data/Processed\Dredze Spam\933.jpg,advertixement gent eflitate tradeinvaluecom raoeiving ama orn fit pecas aaa fit contact ifamtin belo raoeiving offer precsed tate auto ofer 1280 eicon boz bo435 ne ca 92660 ty tke 10 days praca request thank paiance mescage icin doretenca wih canspai aat 003,Spam
../Data/Processed\Dredze Spam\807.jpg,swnm hot stook attention southwestern medical solutions ine swnm developmentstage company target multibilliondollar medical devices business current price 0095 swnm undiscovered gem position ta higher review exactly company sound new excite wateh ne trade press release source southwestern medical solutions southwestern medical solutions ne please announce begin extensive plan project phase advance exclusive patent protectapaltm safe injection needle commercialization preliminary study protectapaltm underway swnm begin preliminary study protectapaltm double blind study technique determine caregiver choice available type safe needle systems far prototype units protectapaltm choose hand case currently focus pending launch ofits proprietary labguardtm swnm develop timeline require bring need protectapaltm market national international medical distribution company express handle labguardtm product line express enthusiastic protect4paltm safe needle make swnm protect paltm safe needle unique superior osha federal requirements safer needle systems pose obvious necessity provide caregivers effective safest needle available mast systems work hide spring whieh thern mechanical feel cause great discomfort patient systems provide large tube caregiver push place cover tip needle act flange fips tip needle cover swnims protect4paltm unique change nurse protocol nat effect feel injection eause discomfort patient best exist needle systern price reduce currently market approach give safety patient healtheare worker paramount provide injection minimize eliminate current high incidence accidental needle stick sharps injuries itis surprise doctor nurse healthcare workers involve preliminary study unanimously enthusiastic easeofuse high safety characteristics company protectpaltm device millions needle devices dally unite state strong market reception anticipate labguardtm company labguardtm represent new generation diagnostic test greatly enhance accuracy test perform safety administrators reduce ability tamper specimens swnm poise bring product market distributor alliances include international market oem license praduct largest laboratory distributors follow labguardtm product launch sales milestone company aggressively pursue commercialization ofits second excite promise product proprietary protectpaltm safety needle device conclusion examples awesome earn potential little know company explode investors radar sereens familiar swnm poise position da far feel time come act watch trade friday swnm penny stods consider highly speculative unsuitable forall aggressive investors profle isnot way affiliate feature company compensate 3000 dollars distibute report eportisfor entertainment advertise purpose a5 investment advice,Spam
../Data/Processed\Dredze Spam\1033.jpg,save money todays specials confidential xanax save 80 ambien save 81 yelum save jagra save cialis save baie prescription need click popular med huge disconnis,Spam
../Data/Processed\Dredze Ham\521.jpg,coffeecup free ftp ricix 500 host winsock ewor 11001,Ham
../Data/Processed\Dredze Spam\1328.jpg,rolex ay ail rolex 900 model famous brand order 25,Spam
../Data/Processed\Dredze Spam\2124.jpg,lowest price guarantee fast delivery click type browser wwwrxneedsorg 1 viagra 100mg 200 viagra st 100mg 299 valiww 10mg 5200 xanax 1 mo 290 cialis 20mg 200 ciatis st 20mg 239 antivan 2mg lonly 190 help od gran address httplwmmrsneedsorg ev g0 click type wwwrxneedsorg address bar browser click enter,Spam
../Data/Processed\Dredze Spam\1244.jpg,sige download nove,Spam
../Data/Processed\Dredze Ham\386.jpg,ality ey nysepei wwwpreitcom,Ham
../Data/Processed\Dredze Spam\2175.jpg,save 95 c soft cd,Spam
../Data/Processed\Dredze Spam\1123.jpg,lowest price original pharmacy canadian healthcare mall viagra sslow az 4m cals low 567 8 levitra low 1237 valurn aslow 294 yanax alow 285 soma aslow 138 ambien low se 2891 antdeprassants view 9 products pain reli view 4 products general heath view a3 products weight loss view 12 products antibiotics view 4 products wamans heakh view products antdgbetic view all2 products blood pressure view products antalergieasthma view all2 products order click,Spam
../Data/Processed\Dredze Spam\1201.jpg,sexual dysfunction,Spam
../Data/Processed\Dredze Spam\1153.jpg,best meds ow sey sale,Spam
../Data/Processed\Dredze Spam\899.jpg,fix low rate mortgage notice preapproved 420000 loan fix lew rate bad credit bankrupcy doesni mater tow rat fix malier wha click obligation quote,Spam
../Data/Processed\Dredze Spam\894.jpg,hot stock attention advantage capital development corp avcp business development company operate specifically meet need small emerge company need capital grow current price 016 hot press release advantage capital development corp advantage capital development corp portfolia company pay senior secure debenture aug 17 2005 advantage capital development corp announce today thet ts portfolio company global t hold reduce debt company azecent payment 250000 senior secure debenture advantage capital development corp recently increase stake global hold 15 22 12 percent global recently complete merger high road intemational ine accordance transaction new public entity name global hold global hold own eightyfive 5 percent ofthe fully cituted share pink sheet company company trade symbol please investment global say jeffrey stemberg president ceo advantage capital development corp theyve leverage relationship fullest extent utilize fund enhance growth strategies accord stemberg global pursue growth strategy andis curently vatious stag negotiations possible acquisitions staff industry subsidiaries platinum consult parker clark data process global hold manage intemal growth actively seek acquisitions thet compatible care business stemberg say platinum consult andits associate company parker clark data process serve new york new jersey matkets 25 years combine annual evenues excess 5 million accord american staff association annual sales temporary hhelp total 633 billion 2004 neerly par industrys sales peakcin 2000 125 2003 accord association forthe past decades incustry grow ata rate 10 pexcent year adcltionally ninety percent company use temporary staff service advaniage capital development corp advantage capital business development company operate specifically meet need small emerge company need capital grow business development company define investment act 1940 specifically design encourage growth small businesses rule provide certain finance advantage company thet invest smell emerge businesses result include invest bath public private entities certain type debt equity finance normally available eublic comeanies conclusion examples awesome eaming potential little know company explode investorsradat screen fanulias avcp poise position da thet feel time come act watch trade tuesday wednesday avcp panyystods ae consider highly speulaive xd weutable forall bu vay aggressive uvestas profile wct ayy ey silt fete compa ware compensate 3000dollas disribute reper open aaatakunant xd vatisng purpose nly net nuestmenatvice youvwish stop fmme malings ory fel bean wrongly plead mane send abla mal sth ihe eubject 0,Spam
../Data/Processed\Dredze Ham\152.jpg,dear kid tam happy new residence week actually get hour t havent feel good week friend share room die yesterday t cop pretty sorrow months youve visit guess youre pretty busy ok ive learn use internet pass time tn rec room pretty decent web cam remember take like attach recent picture care write soon heart love grandma,Ham
../Data/Processed\Dredze Spam\1922.jpg,jiggle 3 wu har cod shower cum site upeatee ith fan 326 thie exclusive mammary smash tt tion en ene,Spam
../Data/Processed\Dredze Spam\1417.jpg,tuesday decenber 26 2606 eream af erap far 2aa7 gft early china biolife enterprises bfe get ready cbfe poise eo quickly mean opportunity price 1s low look favorite stock chart check level 2 ta letter picture slunyly recommend close lock cbfe iz poise add radar screen stock broker information,Spam
../Data/Processed\Princeton\2333.jpg,big news release blim tiwesters excite price elinbs 37 volune g45n1 bralorne mine company siwmot blam prite 6 185up 37 blrm announce today forward movement iiltie volptelecon market ts prove successful expect 4 s18x market shere end year investors respond uhe price climb 8 5and yolupe incregsed s4o today grab blim firs thing friday sorning reap benefit,Spam
../Data/Processed\Dredze Spam\678.jpg,penis growth patch newest safest absolutely potent patch buy patch come close duplicate result penis growth patch steel package 10 patch reg 7995 4995 free ship silver package 25 patch reg 12995 9995 free ship free exercise manual include gold package 40 patch reg 18995 14995 free ship free exercise manual include platinum package 65 patch reg 25995 19995 free ship free exercise manual include millions men take advantage revolutionary new product dont leave,Spam
../Data/Processed\Dredze Ham\460.jpg,isp sweeb sun mony,Ham
../Data/Processed\Dredze Spam\1521.jpg,whatis viagra soft tabs mint flavor soft tab treatment weir male erectile dysfunction equivalent take viagra tablets difference soft tabs eat absorb directly bloodstream require smaller dosage sildenafil citrate achieve sare result custom create pharmacists take grind viagra gildenafil citrate formulate sublingual tab work faster regular viagra read,Spam
../Data/Processed\Dredze Spam\1221.jpg,httppokupkinet,Spam
../Data/Processed\Dredze Ham\109.jpg,thank god shabbat communitywide dinnerur iday night,Ham
../Data/Processed\Dredze Spam\1927.jpg,100mg x 30 pills wagra 13900 ced wf metis 2 wish buy wavwpills 106 f 20mg x 30 pills 13900 op,Spam
../Data/Processed\Princeton\2456.jpg,merrill lunch analyst expect 80 ineress cost dranges china fruite corporation symbol chfr fossa 1 49 05x orange crisis continue mount anslysts project sffact market s192 season loss 760 million cause 60 inersess oranges season js setimating 960 million iesess chfr e hot investment uneffectad crop available desparate market act set buy chfr thing tuesday morning,Spam
../Data/Processed\Dredze Spam\645.jpg,southern home medica acquigition fadt sign southern home medicai equipment symbol shmm price 0 23 shnm specielizes tn medical equipment inhome medical supply ts plan continue expansion througt acquisition medicel equigment company facilities health relate company expect huge result read atl axtensive news review solid trade chart gral shmit thing monday morning ae axpacting news a11 week,Spam
../Data/Processed\SpamHunter Spam\2803.jpg,company premium petroleum trade date monday august 28 2006 value readers heres pick go roof week massive pr campaign underway hugely lucrative oil sector premium petroleum recipe huge gain symbol pptl current price 00138 target price 005 recommendation strong buy rat 10010 stock get highest buy rat perfect recipe incredible gain 1s weeks away announce result drill sit expect big news company time thousand easily win thisonel know state worlds energy need itrthe upcoming weeks analysts predict braivier trade smart win sleeper pick augusth,Spam
../Data/Processed\SpamHunter Spam\2765.jpg,lowest price guarantee fast delivery 10086 quality products b click type howser www simplerxorg viagra ioomg 200 viagrast 100mg 289 vain tomg 200 zaiex 1 ma 200 ae cialis 20mg 200 cialis st 20mg 289 ambien 101mg 200 antivan 2 ma 190 2 sona 360mg 244 meridia toma 300 welcome microsoft interfiet ewplorer 3 el hetero sipleriorg ey os click type wwwsimplerxorg address bar browserthen click enter,Spam
../Data/Processed\Dredze Ham\343.jpg,maan citigroup corporate investment bank,Ham
../Data/Processed\SpamHunter Spam\2836.jpg,afchippedthsatneday ateordered gear aba ae ale ae aaa viagra highestetaliy levitia prova h woe 4 propecia soins best price paxil oelebieke dibdacatd sdatdannind daddaaad dda ss tyre titipy inne hirptotoncomn enter wwwhrprotexcom,Spam
../Data/Processed\Princeton\2381.jpg,hello want spend medications welcome christmas discount shop viagra cialis valium xanax soma ambien meridia otherwith discount 85 try disapointed,Spam
../Data/Processed\SpamHunter Ham\2512.jpg,wbercullir slin test noseaction lal nar doctor namie print bate fsad gexologic test syphilis reloiive titerteontixinmtory test perform kvonreuctive test type bogtorsname print date read sg desk e tinminizition determination dth opv mmr applivant wittent xecommended agespeciie ensnunizations ea,Ham
../Data/Processed\Dredze Spam\619.jpg,xanax meridia cialis 167 30 pills valium 218 180 pills soma viagra 135 30 pills ambien amoxicillin paxil levitra,Spam
../Data/Processed\Dredze Spam\1517.jpg,incredible viagra 078 dose tear,Spam
../Data/Processed\Dredze Spam\1598.jpg,2omewtum alert issue tuesday hov worldwide biotech pharmaceutical make major ahhouncement aan date 22 novemher 2005 symbol wwepob price 120 10 day projection 250 long term 8 press release inver receive positve response china economic summitforits hcv hepabs c vitus technology xian china kinhuaprnananire weldwide biotech phamaceuteal gweup otc buen board bp cmwsp successfully intoduced chinese golden medal patentedinvenon finta hepa vins hov mebod ulting hev nto cato convertonaes ms wereia guo ceo presient wwbp aended ch economie surf eld asa core ofthe th china bejing intemational hightech exposition hold annualy china cemomie summitmainly focus en hightech moran chinas sustainable economic reuth hightech innovaton main theme fe summit uep seed spporuniy ntoducng lead nvendonfermedicl fecnclogy name hcv hepabts c vu nd mporanty bis hanes wep win inal sucess fr fs recngniton epulaton economie summit provide unep uh plato tint ts achievementin hvc teetnologyto athe atendans ofthe summit acme thewotd intact china harbosing athe al chonichepatts 8 hev sufferers fourth chronic hepatis c hcv autres 20min andi milion people vespecivey wh huge potential mate dis dear atthe situation uwsp face prosperous ace competitive itis matter time hefore itis release investment community moon know old say buy rumor sell news news time ready rally e favor watch wwep tuesday morning dont didnt tell cable gabe,Spam
../Data/Processed\Dredze Spam\1949.jpg,ooking winner allixon make agreement sun microsystems reason send urgent investor bulletin reveal undervalue stock market millions subscribers substantial profit immediately symbol axcppk date 16 nov 2005 current price 375 short term goal 700 long term goal 1500 sun mlerasysters ne seoul korea primezone allixon international corporation otcaxcppk news announce today sign oem technology t agreement sun microsystems acquire certain technolagies available sun microsystems buildout rfid middleware solution specifically focus scm supply chain management term ofthe e contract year option renew general tems contract allicon purchase product service sun sun authorize reseller see pick past loaked goad produce like axcp saw stock 10 days aga 285 climb everyday little momentum happen real big news hit atpeieccy sacs ee,Spam
../Data/Processed\Dredze Spam\2288.jpg,wexe 1500000 share short position go explode monday nov 13th watch closel se ae company west excelsior ent otcwexepk symb wexe s pric 095 y 5day target 250 rat strong buy wexe release break news west excelsior enterprises hire mine consultant wexe west excelsior enterprises junior exploration company actively acquire explore develop early stage mineral resource properties company currently facusing project mexico shorters short position buy wexe roof reach 250 way undervalue stock pa add wexe radar monday november 13th disclamer information email contain forward look statements mearing section 27a securties act 1933 section 218 securties exchange act 1934 publisher ofthis report compensate unrelated party thausand dollars distribution af report,Spam
../Data/Processed\Dredze Spam\874.jpg,buy rolex 24599 ew best price market vacheron constantin patek philippe omega officine panerai alot model jaegerlecouture wc frank muller great discount chronoswiss live support breitling audemar piguet alange sohne extend warranty bestsellers oyster perpetual submariner rolex j 24599 click link visit shop,Spam
../Data/Processed\Dredze Spam\1687.jpg,academy award win maya software worlds powerfully integrate 3d model animation effect render solution maya add quality realism 2d graphics thats film video attists game developers visualization professionals web print designers turnto maya realize theit creative vision,Spam
../Data/Processed\Dredze Ham\41.jpg,ormakibas field merio beaute mtestew bald bubagansosh kaderma afikay mayim fall heroes host arye shalom benefit jewish agencys fund victims terror koby mandell foundation family fund ceremonial bonfire rally candlelight vigil s israeli food craft pavilion carnival andchildrens stage special mother day package 2 chair blanket rain shine ticket showtimes 888shmooze log wwwmusicdisraclcom cospensenes0y renaissance group serr laren high sehoal tar project chevra,Ham
../Data/Processed\Princeton\2476.jpg,invester qlest herg secure 18 million new film motion picture group sumbor mere price 622 loose guy bay mew film april december set ta beg film 287 label romantic comedy gonna rock stack friday read news board big cash ride fdrg,Spam
../Data/Processed\Dredze Ham\589.jpg,eo eet spruce street 36th street qin ste quad hospital university pennsylvania rhoad pavilial lk johnson pavilion ye john morgan build dunlop auditorium stemmier hall n 5d 3,Ham
../Data/Processed\SpamHunter Spam\2607.jpg,gegy thing monday oct 23 go explode check hot news alert onii trade date monday october 23 2006 companu quantum energy ing gegy current price 3 17 qegy news october 18 2006 new production wow wow wow 111 company please announce inglish 5 barnett shale exceed expectations initial production stage come production october 12 2006 produce 2355 barrel oil 5245000 mcf gas days production average 390 bbls oil day use brokerage site rest excite release watch fly monday,Spam
../Data/Processed\Dredze Spam\1108.jpg,gulf biomedical corp gbic current price 067 s undiscovered gem 1s position higher pleasee ad follow announcement entirety consider possibililies watch trade monday hot press release gulf biomedical corporation please announce file mandatory paper food drug administration order market seil lovemagictm new natural herball product boom herbal supplement market lovemagictm anticipate hit market 2 weeks lovemagic proprietary formulation natural ingredients know help users deal male erectile dysfunction compliance fda regulations gulf biomedical inform food d ru g administration ofits intent introduce market product submit propose label fda approval new product second project magic line haitmagictm proprietary formulation ingredients know help restore scalp health help regithw hir na know effect experience compare chernical pharmaceutical drug minoxidil hairmagic week medical trials support anecdotal evidence effectiveness product evidence invalved 100 success rate product regrow hair 70 eatly users herbal supplement hairmagic take unique dual approach hair loss create stir interest distributors australia argentina europe company cite evidence certain bodily deficiencies major cause hair loss product address deficiencies restore health user restoration hair growth development proceed proprietary product design fight depression restore optimistic outlook users currently millions individuals unite state experience depression antidepression product,Spam
../Data/Processed\Dredze Spam\1588.jpg,dear home owner credit matter ifyou real estate want immediate cash spend way like simply wish lower monthly payments deal today hurry offer expire tonight 48800000 367 fhedrate 37200000 390 variablerate 49200000 321 interestonly 24800000 336 fhedrate 19800000 355 variablerate hurry deal go go simply fl oneminute form dontwarry approval credit disqualify sincerely click approval manager,Spam
../Data/Processed\Dredze Spam\871.jpg,ostetine ae flee meare 11995 9995 5 onty 8995 ps seder irdeenen ue oder andy 4 om oa fon 20mg wo suppnion alprazolam fmg 6500 9500 oly 12000 roar vo hrrer aos joroer oy alate zanatiex soma 30 pill zale 30 pix 20 pix adie entice ouigtreal nl 9950 oly 19000 onty 103400 saber aone sdeengy ace ae vaiium viagra celetres ei th eo gey pesta ome aye sinha bele 9500 13000 ony 11870 fee ah eabrmuew uppresow 1,Spam
../Data/Processed\Dredze Spam\2007.jpg,need medicine 7,Spam
../Data/Processed\Dredze Spam\1991.jpg,hello accord result yearlong research wecan definitely best medications help ed viagra cialis soft tabs pills best price discover mycanaidian pharmacy online store offer viagra cialis soft tabs lowest price web guarantee quality service click best regard dr steven novick reproductive research center,Spam
../Data/Processed\Dredze Spam\2069.jpg,wysak petroleum wysk diversify energy company goal identify develop traditional fossil fuel sit clean energy preducing alternatives wind farm current price 6045 current press release wysak petroleum,Spam
../Data/Processed\Dredze Spam\2130.jpg,meet th area right naw millions profile sexy ples video 25000 new mambers evary day guarantee meet imm cnc foe free 24 access,Spam
../Data/Processed\Dredze Spam\2105.jpg,hoodia maximum strength lose weight sure guarantee youve see 60 minutes suppress appetite feel satisfy day look best summer months increase energy level increase metabolism burn calories bum body fat lose excess weight maximum result see weeks maintain weight loss receive 2 month free supply fool brain inta believe amaze true click supply,Spam
../Data/Processed\SpamHunter Spam\2764.jpg,golden stock sure gold pocket watch gdki monday october 9 company goldmark industries otcgdkipk symbol gdki price se eae ete veg 6day target 15 heavy pr campaign begin gem post strong gain week gdki release break news frost appear music video snoop doggs brand new hit single vato goldmark music executive vp arturo r molina jr frost set speak russell simmons los angeles hiphop summit saturday september 30 2006 read online entertainment industry hot dont sit watch opportunity pass watch gdki monday october 9,Spam
../Data/Processed\Dredze Spam\717.jpg,lowest price guarantee fast delivery click type ta browser httpwwwrxkingorg cep viana ce cialis phentermine 200 pill 200 pill 479 pill viagra st cialis st soma 289 pill 289 pill 244 pill valium ativan metiaia 200 pill 328 pill 289 pill kanax ambien tax nexium 200 pill 200 pill 317 pill welcome microsoft internet explorer file edt view favorites tool help pack ge asean ati elmpiiemningos 56 denotik ust ove hepslwer rxking org address bar browser press enter key,Spam
../Data/Processed\Dredze Spam\1392.jpg,pay 35 mortgage rate 325 apr range 325475 percnet credit report need ifyou own home 24 months glek 30 second instaquote monthly save calculation,Spam
../Data/Processed\Dredze Spam\990.jpg,soft onsale microsoft offic office xp professional 7995 office 2000 premium edition pe 2d 5995 es macromedia dreamweaver mx 2004 6995 flach mx 2004 6995 fireworks mx 2004 6995 freehand mx 11 6995 tan adobe photoshop 7 6995 pagemaker 7 26d 6995 mlustrator cs 6995 acrobat 6 professional 7995 premiere 7 6995 photoshop cs imageready cs 9995 creative suite standard 3 cd 12995 creative suite premium 5 cd 14995 click,Spam
../Data/Processed\Dredze Spam\1170.jpg,y university diplomas obtain prosperous future moneyearning power prestige come have career position youve dream diplomas prestigious nonaccredited universities base present knowledge life experience qualify require test class book examinations bachelor master mbas doctorate phd degrees available field confidentiality assure receive diploma 2 weeks 12069840021 24hrs 7 days week include sundays holiday,Spam
../Data/Processed\Dredze Spam\1104.jpg,investors red alert tuesday december 20 2006 otc bb sord strong buy look recent news hot emerge energy sector company southridge enterprises current price 034 short term target 175 long term target 695,Spam
../Data/Processed\Dredze Spam\1798.jpg,stop make monthly payments immediately package 1 2 3 terrninate credit card debt allow stop make monthly payments immediately teach hide laws protect debt collectors action,Spam
../Data/Processed\Dredze Spam\944.jpg,cross atlantic life clnt stock 4 undiscovered stock gem lead player intemational venture capital arena unique vc span continents benefit investors portfolio company current price 003 company sprint judge watch stack crazy temerrow morning huge news release read act cross atlantic life science technology announce recent announcement coamencemtent technical development ofits online auction systeny willbrand market operate auction froma domain asialivedution corn company develop intermetbased auction site focus asia pacific market permit buyers sels products link web enable auction portal ral tine cross ailantic life science technology cross atlantic life soience technology ine aventue capital company focus emerge technologies growth mazket areas focus areas company technology infonation technology j ecommerce addition life sciences envisage company vill develop portfolio investments offer financial diversity ou shareholders conclusion exaaples awesome eaming potential little knawn company explode investors radar screen aleady farailiar clnt poise position feel tie come act watch trade tomorrow clnt aay stock ae consdeedhighly spective ndmaybe mouie abut aggessie nestor profile snot wy ined ih fee cupar vieere compete 3000 don diseibutethisrepert por sor xem desing purpose shouldnt ae terme dry,Spam
../Data/Processed\Dredze Ham\136.jpg,ab edible undies cf advertise ag prostition cg status symbols ab quickie passive hggression ke domestic aux df welfare af muttery dg slackers rg trophy wit ef cattiness b lact dont ees buyin bee sabrdey gf 24 place bulimia high metabolism bg fak men speedos eb rich quick scam te moggings,Ham
